"Storage 
Area","Storage 
Sequence","Item 
Number",Item Name,Pack,On Hand Count,"Gross Case 
Weight",TIxHI,Remaining Shelf life on existing inventory,Inventory Lot Number,03/01/25-03/31/25,04/01/25-04/30/25,05/01/25-05/31/25,06/01/25-06/23/25,06/24/25-07/31/25,08/01/25-08/31/25,09/01/25-09/30/25,10/01/25-10/31/25,11/01/25-11/30/25,12/01/25-12/31/25,01/01/26-01/31/26,02/01/26-02/24/26,Total Usage,,,
47,9409,447,BAKEA SHORT SOLID ICING TFF,50#/CS,,,,,,1,6,2,2,1,4,1,4,4,2,6,2,36,,,
47,8532,4393,BAKEA SPICE CINNAMON BULK,LB,,,,,,50,50,0,0,0,51,1,0,0,0,50,0,202,,,
47,8508,1890,BAKEA SPRINKLES BLUE,6#/BOX,,,,,,16,8,12,0,6,20,4,12,12,0,0,8,98,,,
47,8524,1463,BAKEA SPRINKLES CHOCOLATE,24#/CASE,,,,,,0,1,0,0,0,1,3,2,2,0,2,1,12,,,
47,8544,2554,BAKEA SPRINKLES RAINBOW MIX,6#/BOX,,,,,,2,10,8,8,6,12,20,8,12,16,12,16,130,,,
47,8540,767,BAKEA SPRINKLES WHITE,6 LB/BOX,,,,,,16,8,4,8,12,16,4,12,0,12,4,16,112,,,
47,9018,410,BAKEA SUGAR CONFECTIONERS 6X,50 LB/BAG,,,,,,0,50,0,0,50,0,50,1,54,0,50,0,255,,,
47,9445,350,BAKEA VEG PUMPKIN,6/10 CN,,,,,,2,2,0,0,1,4,11,11,10,4,2,2,49,,,
47,9989,1081,BAKEB ASCORBIC ACID,5 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9441,3532,BAKEB BOX COOKIE TIN 4X4X5,25 EA/BNDL,,,,,,0,0,-8,0,0,8,4,8,0,5,0,0,17,,,
52,8992,4797,"BAKEB CAKE CIRCLES 9"" WHIT/CORR",250 EA/CASE,,,,,,0,6,0,0,0,1,2,2,1,0,0,1,12,,,
52,9443,3730,"BAKEB CAKE CIRCLES GOLD 12""",100/CASE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8526,1568,BAKEB CHOC CHUNK MILK,50#/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9122,1560,BAKEB CHOC CHUNK WHIT,50#/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8530,4105,BAKEB CHOC COATING COOKIE,10#/CASE,,,,,,0,0,5,0,0,0,5,0,5,0,0,5,20,,,
47,9989,1588,BAKEB CHOC COUVER SEMI SWT,11#/CNTR,,,,,,0,0,2,0,0,0,2,0,0,0,0,0,4,,,
47,9120,1640,BAKEB CHOC DROPS 10000CT,50#/CASE,,,,,,6,2,2,0,0,3,5,6,4,3,2,3,36,,,
8,9989,3236,BAKEB CNTR CUPCAKE MINI 1 DOZEN,350 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9110,3221,BAKEB CNTR CUPCAKE REG 1 DOZ,250 EA/CS,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,2,,,
52,9000,3723,BAKEB CNTR CUPCAKE REG 4 PACK,225 EA/CS,,,,,,0,3,2,0,1,0,3,0,3,0,0,4,16,,,
52,9291,3202,BAKEB CNTR CUPCAKE SINGLE,270 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,7506,3585,BAKEB CNTR HINGED 2 CAVITY SLANT,216 EA/CS,,,,,,0,0,0,0,9,0,0,0,0,0,0,1,10,,,
47,9046,392,BAKEB COCOA BRK POWDER,50#/CRTN,,,,,,-2,5,0,0,0,5,3,6,0,4,3,4,28,,,
47,8702,4605,BAKEB CREAM PISTACHIO,6 KG CNTR,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,,,
37,9989,1918,BAKEB CROISSANT BACON EGG RTB,45 EA/CS,,,,,,24,40,6,0,0,0,0,0,0,0,0,0,70,,,
52,9989,3186,BAKEB CUP MUFFIN PAPER LG WHITE,500 EA/SLV,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,435,BAKEB CUP MUFFIN PAPER SM,500/TUBE,,,,,,0,0,0,0,240,0,0,120,0,0,0,0,360,,,
52,9989,4214,BAKEB CUP MUFFIN TULIP,5000/CS,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,4,,,
47,9989,285,BAKEB EMULSION ORANGE,GALLON,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,3,,,
47,9989,302,BAKEB EXTRACT RUM FLAV,GALLON,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9415,192,BAKEB FILL DANISH APL BL RASP,40 LB/PAIL,,,,,,6,8,0,0,0,0,5,1,7,0,1,1,29,,,
47,9082,194,BAKEB FILL DANISH APPLE,38LB/PAIL,,,,,,1,1,0,0,1,1,5,3,7,0,1,2,21,,,
47,9463,4703,BAKEB FILL DANISH STRAWB,12-2LB/CS,,,,,,5,5,0,0,2,2,0,3,5,0,0,0,22,,,
47,9096,193,BAKEB FILL PIE BLUEBERRY,42#/CS,,,,,,3,3,0,0,0,0,0,1,0,0,0,0,7,,,
47,9457,196,BAKEB FILL PIE CHERRY,20#/PAIL,,,,,,0,0,0,0,0,2,0,0,0,0,2,5,9,,,
47,9140,4495,BAKEB FILL PIE LEMON,40#/PAIL,,,,,,0,0,0,0,0,1,0,0,0,4,0,0,5,,,
47,9070,2858,BAKEB FILL PIE PEACH,20 LB/CS,,,,,,4,0,0,0,0,7,0,5,4,0,0,3,23,,,
47,9092,440,BAKEB FLOUR RYE MED,50 LB/BAG,,,,,,0,1,0,0,0,1,1,0,0,1,1,0,5,,,
47,9078,1276,BAKEB FLOUR SEMOLINA,50#/BAG,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,2,,,
47,9068,1755,BAKEB FLOUR WHET CRACKED,50#/BAG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,1122,BAKEB FOOD COLOR SPRAY GLITTER BLUE,1 OZ BTL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,1083,BAKEB FOOD SPRAY GLITTER LIGHT BLUE,1 OZ BTL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9060,162,BAKEB FRU BANANAS MASHED,45 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
37,9989,3656,BAKEB FRU FZN APPLE IQF,40#/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4817,BAKEB GARNISH LADY FINGERS,12-12 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9124,4959,BAKEB GLZ DONUT GLAZE N SHINE,40 LB/PAIL,,,,,,4,5,0,0,0,6,7,12,15,5,6,3,63,,,
47,8654,3295,BAKEB KATAIFI RAW,10 LB/CASE,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2,,,
7,9989,3633,BAKEB KATAIFI TOASTED,9 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,13,13,,,
47,9989,347,BAKEB KISSES MINI UW,25 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,566,BAKEB KIT KAT PIECES BULK,4-2.5 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8520,4169,BAKEB NUT ALMOND SLCD,5 LB/CS,,,,,,8,4,0,0,0,14,10,0,30,0,0,0,66,,,
47,8536,481,BAKEB NUT ALMOND SLIVERED,5#/CS,,,,,,4,0,0,0,10,0,0,0,0,0,0,8,22,,,
47,8506,4352,BAKEB OREO CRUNCH PIECES FILLING,25#/CS,,,,,,0,0,0,0,0,0,0,7,0,0,0,2,9,,,
47,9086,4382,BAKEB OREO GROUNDS CAKE BASE,35#/CS,,,,,,0,0,0,0,0,4,6,5,8,0,2,2,27,,,
52,9048,1624,"BAKEB PIE PLATE ALUM 9""",400/CS,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,2,,,
47,9989,567,"BAKEB PIE SHELL GRAHAM 9""",12 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,8996,4506,"BAKEB PKG CAKE 10"" LAYER",80 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8568,4113,BAKEB POWDER MATCHA CULINARY 3.5OZ,6 CNTR/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8514,4986,BAKEB PUDDING INSTANT CHOC,12-28 OZ/CS,,,,,,1,0,1,0,5,0,0,0,0,0,0,0,7,,,
47,9989,253,BAKEB SEED CARAWAY,5 LB/BAG,,,,,,0,0,0,0,0,0,0,0,0,0,8,10,18,,,
47,9072,298,BAKEB SEED POPPY,50 LB/BG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8534,1176,BAKEB SEED PUMPKIN,12#/CS,,,,,,6,0,0,0,5,6,4,2,2,6,2,2,35,,,
47,9090,201,BAKEB SEED SESAME DARK,50#/BG,,,,,,0,2,0,0,0,1,0,1,2,0,0,1,7,,,
47,9100,4931,BAKEB SMEAR CARAMEL STICKY,45#/PAIL,,,,,,0,2,0,0,0,1,1,2,2,0,2,0,10,,,
47,9989,2873,BAKEB SPICE CRM OF TARTAR,6-25OZ/CS,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,2,,,
47,8518,4710,BAKEB TOFFEE PIECES,6-5#/CASE,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,3,,,
47,9989,4163,BAKEB WHIT CHOC COUVERTURE,22# /CNTR,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,7325,4254,BAKEC BRN KRAFT PAPER LINER,ROLL,,,,,,0,0,1,0,2,0,0,0,0,0,0,0,3,,,
47,8494,4110,BAKEC CAROB DROPS,25 LB/CS,,,,,,0,2,0,0,3,4,0,2,4,0,2,2,19,,,
47,9054,688,BAKEC CHIP CINNAMON 5000CT,50#/CS,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
47,8516,4465,BAKEC CHOC UNSWT LIQUOR,50#/CS,,,,,,0,2,1,0,10,0,1,15,0,0,2,0,31,,,
52,9050,6097,BAKEC CNTR 8 OZ SAFESEAL,200 EA/CS,,,,,,0,0,0,0,104,0,0,0,16,0,0,0,120,,,
47,9098,393,BAKEC COCOA DUTCH BL PEARL,25#/BG,,,,,,0,0,0,0,0,0,0,0,0,7,0,0,7,,,
47,9102,2007,BAKEC CONDITIONER,50 LB/CS,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,2,,,
47,9118,415,BAKEC CORN SYRUP 42%,5 GAL PAIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8502,419,BAKEC CORN SYRUP DARK,4 GAL/CS,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,,,
47,9989,6841,BAKEC CREAM BAVARIAN RTU,38 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,3344,BAKEC CRINKLE PAPER ROYAL BLUE,10 LB/CS,,,,,,0,0,0,0,3,0,0,0,0,5,0,0,8,,,
52,9989,6578,"BAKEC CUP PASTRY 2"" SQUARE",1000 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,6598,"BAKEC CUP PASTRY 2.5"" ROUND",1000 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,6007,"BAKEC CUP PASTRY 2.75"" ROUND",1000 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,6613,"BAKEC CUP PASTRY PETITE 1.2"" ROUND",1000 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
37,9989,6319,BAKEC DOUGH PIE ROUND,48 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,274,BAKEC EMULSION LEMON,GAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9493,4924,"BAKEC EXTENDER BUN PAN FULL 3""",EACH,,,,,,0,0,-200,0,0,200,200,200,200,0,0,200,800,,,
47,9989,3182,BAKEC FILL PIE STRAWBERRY RHUBARB,20# PAIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8528,371,BAKEC FLOUR ALMOND,25#/BG,,,,,,4,2,3,0,2,3,0,11,0,0,0,7,32,,,
47,9066,1989,BAKEC FLOUR FLAX MEAL,25#/BAG,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2,,,
47,9084,402,BAKEC FLOUR MALT DIASTATIC,50 LB/BAG,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,
47,9417,71,BAKEC FLOUR WHET GERM,25#/BAG,,,,,,8,10,0,0,0,0,0,0,2,3,0,2,25,,,
47,9042,325,BAKEC FLOUR WHIT WW,50# BAG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,252,BAKEC FOOD COLOR CARAMEL,GAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6621,BAKEC FOOD COLOR SPRAY BLUE,1.5 OZ/CAN,,,,,,0,0,0,0,12,0,0,0,0,0,0,0,12,,,
47,9989,6888,BAKEC FOOD COLOR SPRAY GOLD,400 ML/CAN,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9989,3876,BAKEC GINGERBREAD HOUSE KIT,EACH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,1817,BAKEC GLAZE NEUTRAL,26.44 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4151,BAKEC ICING FONDANT BLACK,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4139,BAKEC ICING FONDANT BLUE,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4713,BAKEC ICING FONDANT BURGUNDY,2 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4326,BAKEC ICING FONDANT CHOCOLATE,2 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4140,BAKEC ICING FONDANT GREEN,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4666,BAKEC ICING FONDANT NAVY,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6633,BAKEC ICING FONDANT ORANGE,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4150,BAKEC ICING FONDANT PINK,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4135,BAKEC ICING FONDANT PURPLE,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4137,BAKEC ICING FONDANT RED,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4134,BAKEC ICING FONDANT WHITE,20 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6638,BAKEC ICING FONDANT YELLOW,5 LB/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
95,-9,6995,BAKEC ICING IMAGES DAMPER,EACH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
95,-9,7000,BAKEC ICING IMAGES TEMPLATE PAPER,50 EA/CS,,,,,,0,0,0,0,0,0,0,4,0,0,0,0,4,,,
47,9112,2004,BAKEC ICING WHIT N GLOSSY RTU,43 LB/PAIL,,,,,,8,15,0,0,2,6,14,10,34,5,8,5,107,,,
47,9989,243,BAKEC ICING WHITE ROLL,45#/PAIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,244,BAKEC ICING WRAP,23#/PAIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,3024,BAKEC MARSHMALLOW ASST COLOR,40 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9116,4646,BAKEC MIX CAKE RED VELV,50 LB/BAG,,,,,,0,0,3,0,2,5,6,2,3,1,2,3,27,,,
47,9989,4231,BAKEC NBUT MACADAMIA,25#/CASE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,104,BAKEC NUT ALMOND WHL,25#/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,482,BAKEC NUT COCONUT MACAROON,25 LB/BG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,2460,BAKEC NUT FILBERT/HAZELNUT,25 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,2295,BAKEC NUT PECAN HALVES,30#/CASE,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
52,9989,3176,BAKEC PAN ALUM DISP LOAF 2 LB,500 EA/CS,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,,,
47,9989,4807,BAKEC PASTRY CREAM HORN SHELL,112 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,7098,3313,"BAKEC PKG CAKE 10"" 1 LAYER",80 EA/CS,,,,,,0,0,0,0,0,1,2,3,0,0,0,0,6,,,
52,9044,2131,"BAKEC PKG CAKE 8"" LAYER",25 EA/CS,,,,,,0,4,8,0,0,0,4,8,0,0,3,3,30,,,
47,9989,6854,BAKEC PUREE PRFCT BANANA,6-30 OZ/CS,,,,,,0,0,0,0,0,0,0,1,0,6,0,0,7,,,
47,9989,6843,BAKEC PUREE PRFCT RASP,6-30 OZ/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6811,BAKEC QUINS BRIGHT,5 LB/BOX,,,,,,2,0,0,0,12,0,0,0,0,0,0,0,14,,,
47,9989,6890,BAKEC QUINS GOLD,1 LB/JAR,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6499,BAKEC QUINS GOLD SHIMMER CONFETTI,10 LB/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6816,BAKEC QUINS PASTEL,5 LB/BOX,,,,,,3,0,0,8,12,0,0,0,0,0,0,0,23,,,
47,9989,6810,BAKEC QUINS RAINBOW STAR,5 LB/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6539,BAKEC QUINS XMAS,5 LB/BOX,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,6,,,
47,9088,1971,BAKEC READY ICE CHOCOLATE,40 LB/PAIL,,,,,,6,10,2,2,25,0,8,9,16,7,0,5,90,,,
47,9989,6842,BAKEC SAUCE DULCE DE LECHE RTU,12-15 OZ/CS,,,,,,0,6,0,0,0,5,22,0,13,0,0,0,46,,,
47,9989,2006,BAKEC SEED FLAX,25#/BAG,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9455,6020,BAKEC SPRINKLES BLUE WHITE NAVY MIX,30 LB/CS,,,,,,0,0,1,0,0,4,0,3,0,0,6,4,18,,,
47,9989,6821,BAKEC SPRINKLES NAVY BLUE,6 LB/BOX,,,,,,0,0,0,1,0,0,0,40,0,0,0,0,41,,,
95,-9,6103,BAKEC SPRINKLES STARRY EYE MIX VEGAN,4.4 OZ JAR,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,
47,9989,3818,BAKEC SUGAR COARSE BLUE AA,8 LB/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9126,413,BAKEC SUGAR DONUT,50 LB/BAG,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,8510,3536,BAKEC SUGAR EXTRA COARSE,4-8LB/CS,,,,,,2,2,0,0,0,2,6,0,0,0,0,2,14,,,
47,9989,6814,BAKEC TOPPER ASTER FLOWERS,36 EA/BOX,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,4,,,
47,9989,6831,BAKEC TOPPER AUTUMN FRIENDS,108 EA/CS,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,2,,,
47,9989,6822,"BAKEC TOPPER BLK GRAD HAT 3""X1""",3 EA/PACK,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6833,"BAKEC TOPPER BLK GRAD HAT SMALL 1.5""",16 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6835,"BAKEC TOPPER BUMBLE BEE 1""",176 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6815,BAKEC TOPPER DAINTY BESS FLOWER ASST,128 EA/BOX,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,6,,,
47,9989,6768,"BAKEC TOPPER FALL LEAF ASST 1""",188 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6834,BAKEC TOPPER FLAGS USA ASST,74 EA/CS,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,4,,,
47,9989,6976,BAKEC TOPPER FLOWER BUTTON ASST,100 EA/CS,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,6,,,
47,9989,6567,"BAKEC TOPPER FLOWER MINI ASST 3/4""",200 EA/CS,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,4,,,
47,9989,6374,BAKEC TOPPER FLOWER POWER ASST,216 EA/CS,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,4,,,
47,9989,6828,"BAKEC TOPPER GHOST BUDDIES 1""",108 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6889,BAKEC TOPPER GOLD PEARLS,2 LB/JAR,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6825,BAKEC TOPPER GOOD LUCK ASST,108 EA/CS,,,,,,2,0,0,0,8,0,0,0,0,0,0,0,10,,,
47,9989,6829,"BAKEC TOPPER ITSY SPIDER 1""",144 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6836,"BAKEC TOPPER LADY BUG .75""",176 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6827,BAKEC TOPPER LOVE LETTER ASST,112 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6812,BAKEC TOPPER PANSY PETITES ASST,40 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6830,BAKEC TOPPER PUMPKIN HAPPY JACKS,90 EA/CS,,,,,,0,0,0,0,9,0,0,0,0,0,0,0,9,,,
47,9989,6824,"BAKEC TOPPER RAINBOWS 1.6""",147 EA/CS,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,6,,,
47,9989,6808,BAKEC TOPPER RI BUTTERFLY ASST,288 EA/CS,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,2,,,
47,9989,6787,BAKEC TOPPER RI DAISIES MINI,240 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6856,BAKEC TOPPER RI DANTY BESS FLOWER SM,200 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6809,BAKEC TOPPER RI FOOTBALL,144 EA/CS,,,,,,0,0,0,0,0,7,0,0,0,0,0,0,7,,,
47,9989,6373,"BAKEC TOPPER RI LEAF GRN 1""",300 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6795,BAKEC TOPPER RI MINI BLOSSOM W LEAF,128 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6823,BAKEC TOPPER RI MINI BUTTERFLY ASST,180 EA/CS,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,3,,,
47,9989,6859,"BAKEC TOPPER RI PANSIES ASST 1.6""",72 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6366,BAKEC TOPPER RI ROSE LEAF BLUE,64 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6369,BAKEC TOPPER RI ROSE LEAF LAVENDER,64 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6285,BAKEC TOPPER RI ROSE LEAF PINK,64 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6365,BAKEC TOPPER RI ROSE LEAF YELLOW,64 EA/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6860,BAKEC TOPPER RI ROSES MED ORANGE,90 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6861,BAKEC TOPPER RI ROSES MED PURPLE,90 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4228,BAKEC TOPPER RI VIOLETS LG PURPLE,200 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6862,BAKEC TOPPER RI VIOLETS MINI PURPLE,200 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6667,BAKEC TOPPER RI WHITE PAW,120 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,4225,BAKEC TOPPER RI WILD ROSES MINI ASST,200 EA/BOX,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,3,,,
47,9989,6813,BAKEC TOPPER ROYAL DAISY ICINGS,200 EA/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6813,BAKEC TOPPER ROYAL DAISY ICINGS,200 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,2013,BAKEC TOPPER SNOWFLAKE ASST,138 PCS/CS,,,,,,0,0,0,0,1,0,0,0,0,12,0,0,13,,,
47,9989,6839,"BAKEC TOPPER STARS 1"" ASST",336 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6270,BAKEC TOPPER SUGAR BEAD RED,1 LB/BOX,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,1990,BAKEC TOPPER SUGAR HEART,280 PCS/CS,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,
47,9989,6837,BAKEC TOPPER SUMMER ASST,102 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,6826,BAKEC TOPPER VALENTINE RNBW ASST,80 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,9989,2015,BAKEC TOPPER WINTER BUDDIES,72 PCS/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
95,-9,6101,"BAKEC TOPPERS BLK GRAD HAT DIPL 1.5""",140 EA/BOX,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,10,,,
47,9989,6538,BAKEC TOPPERS GINGERBREAD MAN SMALL,90 EA/CS,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,6,,,
47,9989,6832,BAKEC TOPPPER FALL LEAF ACORN SHIMMER,210 EA/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,8490,3067,BAKEX BAG COOKIE 4X2X8,1000 EA/CS,,,,,,0,0,2,0,0,2,0,0,0,0,0,0,4,,,
52,8496,3556,BAKEX BAG SCALING,250 EA/WKT,,,,,,0,0,11,0,0,0,0,0,0,0,0,0,11,COMPLIANCE FOR FOOD CONTACT WITH,DELIVERY,
